"timestamp_utc","commanded_azimuth","commanded_elevation","actual_azimuth","actual_elevation","center_frequency","center_amplitude","peak_frequency","peak_amplitude","cut_id"
"2025-02-27 20:27:32.626618+00:00","110.0","0","109.92","0.0","8450000522.0","-105.0","8450000522.0","-105.0","azimuth-cut"
"2025-02-27 20:27:36.856118+00:00","111.0","0","110.93","0.0","8450000522.0","-112.17","8450000520.0","-112.0","azimuth-cut"
"2025-02-27 20:27:41.094669+00:00","112.0","0","111.93","0.0","8450000522.0","-114.0","8450000735.0","-113.67","azimuth-cut"
"2025-02-27 20:27:45.323088+00:00","113.0","0","112.93","0.0","8450000522.0","-107.33","8450000520.0","-107.17","azimuth-cut"
"2025-02-27 20:27:49.550236+00:00","114.0","0","113.93","0.0","8450000522.0","-104.0","8450000520.0","-103.83","azimuth-cut"
"2025-02-27 20:27:53.779343+00:00","115.0","0","114.92","0.0","8450000522.0","-102.17","8450000520.0","-102.0","azimuth-cut"
"2025-02-27 20:27:58.017539+00:00","116.0","0","115.94","0.0","8450000522.0","-101.33","8450000520.0","-101.17","azimuth-cut"
"2025-02-27 20:28:02.247166+00:00","117.0","0","116.93","0.0","8450000522.0","-101.67","8450000520.0","-101.67","azimuth-cut"
"2025-02-27 20:28:06.486511+00:00","118.0","0","117.92","0.0","8450000522.0","-101.5","8450000520.0","-101.17","azimuth-cut"
"2025-02-27 20:28:10.717439+00:00","119.0","0","118.94","0.0","8450000522.0","-100.67","8450000520.0","-100.67","azimuth-cut"
"2025-02-27 20:28:14.977407+00:00","120.0","0","119.92","0.0","8450000522.0","-100.0","8450000522.0","-100.0","azimuth-cut"
"2025-02-27 20:28:19.216943+00:00","121.0","0","1.0","0.0","8450000522.0","-99.83","8450000520.0","-99.5","azimuth-cut"
"2025-02-27 20:28:23.463932+00:00","122.0","0","121.93","0.0","8450000522.0","-102.67","8450000520.0","-102.67","azimuth-cut"
"2025-02-27 20:28:27.694596+00:00","123.0","0","122.93","0.0","8450000522.0","-103.67","8450000522.0","-103.67","azimuth-cut"
"2025-02-27 20:28:31.942868+00:00","124.0","0","123.9","0.0","8450000522.0","-103.83","8450000522.0","-103.83","azimuth-cut"
"2025-02-27 20:28:36.202062+00:00","125.0","0","124.93","0.0","8450000522.0","-101.67","8450000520.0","-101.33","azimuth-cut"
"2025-02-27 20:28:40.429873+00:00","126.0","0","125.93","0.0","8450000522.0","-101.17","8450000520.0","-101.0","azimuth-cut"
"2025-02-27 20:28:44.656043+00:00","127.0","0","126.93","0.0","8450000522.0","-100.17","8450000520.0","-99.83","azimuth-cut"
"2025-02-27 20:28:48.891269+00:00","128.0","0","127.93","0.0","8450000522.0","-101.0","8450000520.0","-100.83","azimuth-cut"
"2025-02-27 20:28:53.132752+00:00","129.0","0","1.0","0.0","8450000522.0","-101.17","8450000520.0","-101.0","azimuth-cut"
"2025-02-27 20:28:57.370723+00:00","130.0","0","129.93","0.0","8450000522.0","-103.67","8450000522.0","-103.67","azimuth-cut"
"2025-02-27 20:29:01.613098+00:00","131.0","0","130.93","0.0","8450000522.0","-106.33","8450000520.0","-106.17","azimuth-cut"
"2025-02-27 20:29:05.851125+00:00","132.0","0","131.93","0.0","8450000522.0","-108.33","8450000522.0","-108.33","azimuth-cut"
"2025-02-27 20:29:10.100078+00:00","133.0","0","132.93","0.0","8450000522.0","-114.83","8450000522.0","-114.83","azimuth-cut"
"2025-02-27 20:29:14.337177+00:00","134.0","0","133.92","0.0","8450000522.0","-116.17","8450000524.0","-116.0","azimuth-cut"
"2025-02-27 20:29:18.566088+00:00","135.0","0","134.92","0.0","8450000522.0","-115.67","8450000929.0","-114.67","azimuth-cut"
"2025-02-27 20:29:22.804186+00:00","136.0","0","135.92","0.0","8450000522.0","-120.83","8450000909.0","-118.5","azimuth-cut"
"2025-02-27 20:29:27.034823+00:00","137.0","0","136.92","0.0","8450000522.0","-119.67","8450000262.0","-117.5","azimuth-cut"
"2025-02-27 20:29:32.343470+00:00","138.0","0","137.93","0.0","8450000522.0","-116.33","8450000707.0","-116.0","azimuth-cut"
"2025-02-27 20:29:36.582019+00:00","139.0","0","138.93","0.0","8450000522.0","-105.67","8450000522.0","-105.67","azimuth-cut"
"2025-02-27 20:29:40.809593+00:00","140.0","0","139.93","0.0","8450000522.0","-106.33","8450000522.0","-106.33","azimuth-cut"
"2025-02-27 20:29:45.057632+00:00","141.0","0","140.93","0.0","8450000522.0","-103.0","8450000522.0","-103.0","azimuth-cut"
"2025-02-27 20:29:49.308819+00:00","142.0","0","141.93","0.0","8450000522.0","-101.17","8450000520.0","-101.0","azimuth-cut"
"2025-02-27 20:29:53.548430+00:00","143.0","0","142.93","0.0","8450000522.0","-100.17","8450000520.0","-99.83","azimuth-cut"
"2025-02-27 20:29:57.795690+00:00","144.0","0","143.93","0.0","8450000522.0","-99.0","8450000522.0","-99.0","azimuth-cut"
"2025-02-27 20:30:02.032347+00:00","145.0","0","144.92","0.0","8450000522.0","-97.83","8450000522.0","-97.83","azimuth-cut"
"2025-02-27 20:30:06.261402+00:00","146.0","0","145.92","0.0","8450000522.0","-98.5","8450000522.0","-98.5","azimuth-cut"
"2025-02-27 20:30:10.501991+00:00","147.0","0","146.92","0.0","8450000522.0","-100.33","8450000520.0","-100.0","azimuth-cut"
"2025-02-27 20:30:15.797919+00:00","148.0","0","14.0","0.0","8450000522.0","-101.17","8450000522.0","-101.17","azimuth-cut"
"2025-02-27 20:30:20.036199+00:00","149.0","0","148.93","0.0","8450000522.0","-101.0","8450000522.0","-101.0","azimuth-cut"
"2025-02-27 20:30:24.283155+00:00","150.0","0","149.93","0.0","8450000522.0","-102.33","8450000520.0","-102.0","azimuth-cut"
"2025-02-27 20:31:27.785594+00:00","0","-29.0","0.05","-28.94","8450000522.0","-71.0","8450000520.0","-70.83","elevation-cut"
"2025-02-27 20:31:33.096743+00:00","0","-28.0","0.0","-28.05","8450000522.0","-70.0","8450000520.0","-69.83","elevation-cut"
"2025-02-27 20:31:38.384019+00:00","0","-27.0","0.05","-27.05","8450000522.0","-69.67","8450000520.0","-69.5","elevation-cut"
"2025-02-27 20:31:43.685742+00:00","0","-26.0","0.05","-26.05","8450000522.0","-69.17","8450000520.0","-69.0","elevation-cut"
"2025-02-27 20:31:48.982872+00:00","0","-25.0","0.05","-25.05","8450000522.0","-69.17","8450000520.0","-69.0","elevation-cut"
"2025-02-27 20:31:54.287592+00:00","0","-24.0","0.05","-24.06","8450000522.0","-70.0","8450000520.0","-69.83","elevation-cut"
"2025-02-27 20:31:59.576792+00:00","0","-23.0","0.0","-23.05","8450000522.0","-70.83","8450000520.0","-70.67","elevation-cut"
"2025-02-27 20:32:04.890085+00:00","0","-22.0","0.05","-22.06","8450000522.0","-72.5","8450000520.0","-72.33","elevation-cut"
"2025-02-27 20:32:10.203624+00:00","0","-21.0","0.05","-21.06","8450000522.0","-75.0","8450000520.0","-74.83","elevation-cut"
"2025-02-27 20:32:15.522196+00:00","0","-20.0","0.05","-20.06","8450000522.0","-78.5","8450000520.0","-78.33","elevation-cut"
"2025-02-27 20:32:20.820058+00:00","0","-19.0","0.05","-19.06","8450000522.0","-79.67","8450000520.0","-79.5","elevation-cut"
"2025-02-27 20:32:26.109489+00:00","0","-18.0","0.05","-18.06","8450000522.0","-76.67","8450000520.0","-76.5","elevation-cut"
"2025-02-27 20:32:31.410066+00:00","0","-17.0","0.05","-17.06","8450000522.0","-73.33","8450000520.0","-73.17","elevation-cut"
"2025-02-27 20:32:36.701278+00:00","0","-16.0","0.05","-16.06","8450000522.0","-71.5","8450000520.0","-71.33","elevation-cut"
"2025-02-27 20:32:41.980480+00:00","0","-15.0","0.05","-15.05","8450000522.0","-70.0","8450000520.0","-69.83","elevation-cut"
"2025-02-27 20:32:47.297055+00:00","0","-14.0","0.05","-14.06","8450000522.0","-69.0","8450000520.0","-68.83","elevation-cut"
"2025-02-27 20:32:52.621023+00:00","0","-13.0","0.05","-13.06","8450000522.0","-68.5","8450000520.0","-68.33","elevation-cut"
"2025-02-27 20:32:57.923881+00:00","0","-12.0","0.05","-12.06","8450000522.0","-68.0","8450000520.0","-67.83","elevation-cut"
"2025-02-27 20:33:03.235170+00:00","0","-11.0","0.05","-11.06","8450000522.0","-67.5","8450000520.0","-67.33","elevation-cut"
"2025-02-27 20:33:08.538870+00:00","0","-10.0","0.05","-10.06","8450000522.0","-67.5","8450000520.0","-67.33","elevation-cut"
"2025-02-27 20:33:13.831466+00:00","0","-9.0","0.05","-9.06","8450000522.0","-67.33","8450000520.0","-67.17","elevation-cut"
"2025-02-27 20:33:19.143479+00:00","0","-8.0","0.05","-8.06","8450000522.0","-67.33","8450000520.0","-67.17","elevation-cut"
"2025-02-27 20:33:24.441819+00:00","0","-7.0","0.05","-7.06","8450000522.0","-67.67","8450000520.0","-67.5","elevation-cut"
"2025-02-27 20:33:29.759993+00:00","0","-6.0","0.05","-6.07","8450000522.0","-67.83","8450000520.0","-67.67","elevation-cut"
"2025-02-27 20:33:35.050837+00:00","0","-5.0","0.05","-5.06","8450000522.0","-68.33","8450000520.0","-68.17","elevation-cut"
"2025-02-27 20:33:40.354043+00:00","0","-4.0","0.05","-4.07","8450000522.0","-68.17","8450000520.0","-68.0","elevation-cut"
"2025-02-27 20:33:45.668669+00:00","0","-3.0","0.05","-3.06","8450000522.0","-68.17","8450000520.0","-68.0","elevation-cut"
"2025-02-27 20:33:50.966431+00:00","0","-2.0","0.05","-2.07","8450000522.0","-67.83","8450000520.0","-67.67","elevation-cut"
"2025-02-27 20:33:56.265300+00:00","0","-1.0","0.05","-1.06","8450000522.0","-67.5","8450000520.0","-67.33","elevation-cut"
"2025-02-27 20:34:01.567250+00:00","0","0.0","0.05","-0.06","8450000522.0","-67.33","8450000520.0","-67.17","elevation-cut"
"2025-02-27 20:34:06.870690+00:00","0","1.0","0.05","0.94","8450000522.0","-67.5","8450000520.0","-67.33","elevation-cut"
"2025-02-27 20:34:12.159711+00:00","0","2.0","0.05","1.94","8450000522.0","-67.67","8450000520.0","-67.5","elevation-cut"
"2025-02-27 20:34:17.450411+00:00","0","3.0","0.05","2.93","8450000522.0","-67.67","8450000520.0","-67.5","elevation-cut"
"2025-02-27 20:34:22.761777+00:00","0","4.0","0.05","3.94","8450000522.0","-67.5","8450000520.0","-67.33","elevation-cut"
"2025-02-27 20:34:28.086969+00:00","0","5.0","0.05","4.94","8450000522.0","-67.5","8450000520.0","-67.33","elevation-cut"
"2025-02-27 20:34:33.390823+00:00","0","6.0","0.05","5.93","8450000522.0","-67.5","8450000520.0","-67.33","elevation-cut"
"2025-02-27 20:34:38.709983+00:00","0","7.0","0.0","6.94","8450000522.0","-67.5","8450000520.0","-67.33","elevation-cut"
"2025-02-27 20:34:44.017125+00:00","0","8.0","0.05","7.94","8450000522.0","-67.83","8450000520.0","-67.67","elevation-cut"
"2025-02-27 20:34:49.334718+00:00","0","9.0","0.05","8.94","8450000522.0","-68.17","8450000520.0","-68.0","elevation-cut"
"2025-02-27 20:34:54.647172+00:00","0","10.0","0.05","9.93","8450000522.0","-68.67","8450000520.0","-68.5","elevation-cut"
"2025-02-27 20:34:59.948999+00:00","0","11.0","0.05","10.94","8450000522.0","-69.0","8450000520.0","-68.83","elevation-cut"
"2025-02-27 20:35:05.251768+00:00","0","12.0","0.05","11.93","8450000522.0","-69.5","8450000520.0","-69.33","elevation-cut"
"2025-02-27 20:35:10.545167+00:00","0","13.0","0.05","12.93","8450000522.0","-70.0","8450000520.0","-69.83","elevation-cut"
"2025-02-27 20:35:15.854858+00:00","0","14.0","0.05","13.94","8450000522.0","-70.33","8450000520.0","-70.17","elevation-cut"
"2025-02-27 20:35:21.145698+00:00","0","15.0","0.05","14.94","8450000522.0","-70.83","8450000520.0","-70.67","elevation-cut"
"2025-02-27 20:35:26.445481+00:00","0","16.0","0.05","15.94","8450000522.0","-71.17","8450000520.0","-71.0","elevation-cut"
"2025-02-27 20:35:31.747477+00:00","0","17.0","0.05","16.94","8450000522.0","-71.33","8450000520.0","-71.17","elevation-cut"
"2025-02-27 20:35:37.036900+00:00","0","18.0","0.05","17.93","8450000522.0","-71.67","8450000520.0","-71.5","elevation-cut"
"2025-02-27 20:35:42.352325+00:00","0","19.0","0.0","18.94","8450000522.0","-72.0","8450000520.0","-71.83","elevation-cut"
"2025-02-27 20:35:47.653343+00:00","0","20.0","0.05","19.93","8450000522.0","-72.5","8450000520.0","-72.33","elevation-cut"
"2025-02-27 20:35:52.936709+00:00","0","21.0","0.05","20.93","8450000522.0","-73.0","8450000520.0","-72.83","elevation-cut"
"2025-02-27 20:35:58.236441+00:00","0","22.0","0.05","21.94","8450000522.0","-73.5","8450000520.0","-73.33","elevation-cut"
"2025-02-27 20:36:03.517043+00:00","0","23.0","0.05","22.93","8450000522.0","-74.0","8450000520.0","-73.83","elevation-cut"
"2025-02-27 20:36:08.818030+00:00","0","24.0","0.05","23.93","8450000522.0","-74.5","8450000520.0","-74.33","elevation-cut"
"2025-02-27 20:36:14.138039+00:00","0","25.0","0.05","24.93","8450000522.0","-74.83","8450000520.0","-74.67","elevation-cut"
"2025-02-27 20:36:19.430095+00:00","0","26.0","0.05","25.93","8450000522.0","-75.17","8450000520.0","-75.0","elevation-cut"
"2025-02-27 20:36:24.716867+00:00","0","27.0","0.05","26.94","8450000522.0","-75.67","8450000520.0","-75.5","elevation-cut"
"2025-02-27 20:36:30.028350+00:00","0","28.0","0.05","27.93","8450000522.0","-76.0","8450000520.0","-75.83","elevation-cut"
"2025-02-27 20:36:35.320634+00:00","0","29.0","0.0","28.93","8450000522.0","-76.33","8450000520.0","-76.17","elevation-cut"
