"timestamp","azimuth","elevation"
"2025-03-01 06:53:50.828678+00:00","0.0","0.0"
"2025-03-01 06:53:50.887664+00:00","0.0","0.0"
"2025-03-01 06:53:50.938326+00:00","0.0","0.0"
"2025-03-01 06:53:50.988454+00:00","0.0","0.0"
"2025-03-01 06:53:51.039253+00:00","0.0","0.0"
"2025-03-01 06:53:51.089385+00:00","0.0","0.0"
"2025-03-01 06:53:51.140082+00:00","0.0","0.0"
"2025-03-01 06:53:51.190301+00:00","0.0","0.0"
"2025-03-01 06:53:51.240888+00:00","0.0","0.0"
"2025-03-01 06:53:51.291137+00:00","0.0","0.0"
"2025-03-01 06:53:51.341835+00:00","0.0","0.0"
"2025-03-01 06:53:51.392139+00:00","0.0","0.0"
"2025-03-01 06:53:51.442733+00:00","0.0","0.0"
"2025-03-01 06:53:51.492992+00:00","0.0","0.0"
"2025-03-01 06:53:51.543654+00:00","0.0","0.0"
"2025-03-01 06:53:51.593860+00:00","0.0","0.0"
"2025-03-01 06:53:51.644803+00:00","0.0","0.0"
"2025-03-01 06:53:51.695113+00:00","0.0","0.0"
"2025-03-01 06:53:51.755269+00:00","0.0","0.0"
"2025-03-01 06:53:51.815300+00:00","0.0","0.0"
"2025-03-01 06:53:51.874221+00:00","0.0","0.0"
"2025-03-01 06:53:51.932640+00:00","0.0","0.0"
"2025-03-01 06:53:51.982845+00:00","0.0","0.0"
"2025-03-01 06:53:52.032901+00:00","0.0","0.0"
"2025-03-01 06:53:52.083222+00:00","0.0","0.0"
"2025-03-01 06:53:52.133516+00:00","0.0","0.0"
"2025-03-01 06:53:52.183970+00:00","0.0","0.0"
"2025-03-01 06:53:52.234445+00:00","0.0","0.0"
"2025-03-01 06:53:52.294353+00:00","0.0","0.0"
"2025-03-01 06:53:52.344514+00:00","0.0","0.0"
"2025-03-01 06:53:52.395026+00:00","0.0","0.0"
"2025-03-01 06:53:52.445481+00:00","0.0","0.0"
"2025-03-01 06:53:52.496156+00:00","0.0","0.0"
"2025-03-01 06:53:52.546317+00:00","0.0","0.0"
"2025-03-01 06:53:52.596713+00:00","0.0","0.0"
"2025-03-01 06:53:52.656232+00:00","0.0","0.0"
"2025-03-01 06:53:52.706446+00:00","0.0","0.0"
"2025-03-01 06:53:52.756607+00:00","0.0","0.0"
"2025-03-01 06:53:52.816602+00:00","0.0","0.0"
"2025-03-01 06:53:52.866608+00:00","0.0","0.0"
"2025-03-01 06:53:52.917388+00:00","0.0","0.0"
"2025-03-01 06:53:52.967411+00:00","0.0","0.0"
"2025-03-01 06:53:53.018685+00:00","0.0","0.0"
"2025-03-01 06:53:53.078059+00:00","0.0","0.0"
"2025-03-01 06:53:53.128830+00:00","0.0","0.0"
"2025-03-01 06:53:53.178851+00:00","0.0","0.0"
"2025-03-01 06:53:53.229471+00:00","0.0","0.0"
"2025-03-01 06:53:53.279487+00:00","0.0","0.0"
"2025-03-01 06:53:53.330348+00:00","0.0","0.0"
"2025-03-01 06:53:53.380356+00:00","0.0","0.0"
"2025-03-01 06:53:53.431264+00:00","0.0","0.0"
"2025-03-01 06:53:53.491575+00:00","0.0","0.0"
"2025-03-01 06:53:53.542118+00:00","0.0","0.0"
"2025-03-01 06:53:53.602395+00:00","0.0","0.0"
"2025-03-01 06:53:53.652725+00:00","0.0","0.0"
"2025-03-01 06:53:53.702935+00:00","0.0","0.0"
"2025-03-01 06:53:53.753190+00:00","0.0","0.0"
"2025-03-01 06:53:53.803656+00:00","0.0","0.0"
"2025-03-01 06:53:53.854402+00:00","0.0","0.0"
"2025-03-01 06:53:53.909390+00:00","0.0","0.0"
"2025-03-01 06:53:53.965008+00:00","0.0","0.0"
"2025-03-01 06:53:54.025544+00:00","0.0","0.0"
"2025-03-01 06:53:54.083255+00:00","0.0","0.0"
"2025-03-01 06:53:54.133292+00:00","0.0","0.0"
"2025-03-01 06:53:54.183317+00:00","0.0","0.0"
"2025-03-01 06:53:54.233755+00:00","0.0","0.0"
"2025-03-01 06:53:54.283781+00:00","0.0","0.0"
"2025-03-01 06:53:54.334148+00:00","0.0","0.0"
"2025-03-01 06:53:54.394123+00:00","0.0","0.0"
"2025-03-01 06:53:54.445064+00:00","0.0","0.0"
"2025-03-01 06:53:54.505163+00:00","0.0","0.0"
"2025-03-01 06:53:54.555944+00:00","0.0","0.0"
"2025-03-01 06:53:54.606023+00:00","0.0","0.0"
"2025-03-01 06:53:54.656413+00:00","0.0","0.0"
"2025-03-01 06:53:54.717018+00:00","0.0","0.0"
"2025-03-01 06:53:54.767127+00:00","0.0","0.0"
"2025-03-01 06:53:54.817559+00:00","0.0","0.0"
"2025-03-01 06:53:54.867567+00:00","0.0","0.0"
"2025-03-01 06:53:54.918168+00:00","0.0","0.0"
"2025-03-01 06:53:54.968184+00:00","0.0","0.0"
"2025-03-01 06:53:55.018708+00:00","0.0","0.0"
"2025-03-01 06:53:55.068721+00:00","0.0","-0.05"
"2025-03-01 06:53:55.119548+00:00","0.0","-0.13"
"2025-03-01 06:53:55.169618+00:00","0.0","-0.23"
"2025-03-01 06:53:55.220550+00:00","0.0","-0.39"
"2025-03-01 06:53:55.270690+00:00","0.0","-0.5"
"2025-03-01 06:53:55.321036+00:00","0.0","-0.61"
"2025-03-01 06:53:55.371178+00:00","0.0","-0.77"
"2025-03-01 06:53:55.421926+00:00","0.0","-0.88"
"2025-03-01 06:53:55.471969+00:00","0.0","-1.04"
"2025-03-01 06:53:55.522791+00:00","0.0","-1.15"
"2025-03-01 06:53:55.572990+00:00","0.0","-1.25"
"2025-03-01 06:53:55.623355+00:00","0.0","-1.41"
"2025-03-01 06:53:55.673488+00:00","0.0","-1.52"
"2025-03-01 06:53:55.733522+00:00","0.0","-1.68"
"2025-03-01 06:53:55.783580+00:00","0.0","-1.79"
"2025-03-01 06:53:55.843651+00:00","0.0","-1.9"
"2025-03-01 06:53:55.893654+00:00","0.0","-2.06"
"2025-03-01 06:53:55.944121+00:00","0.0","-2.17"
"2025-03-01 06:53:55.994121+00:00","0.0","-2.28"
"2025-03-01 06:53:56.054246+00:00","0.0","-2.44"
"2025-03-01 06:53:56.104284+00:00","0.0","-2.54"
"2025-03-01 06:53:56.164080+00:00","0.0","-2.7"
"2025-03-01 06:53:56.223563+00:00","0.0","-2.81"
"2025-03-01 06:53:56.282145+00:00","0.0","-2.92"
"2025-03-01 06:53:56.342059+00:00","0.0","-3.06"
"2025-03-01 06:53:56.392445+00:00","0.0","-3.17"
"2025-03-01 06:53:56.442666+00:00","0.0","-3.28"
"2025-03-01 06:53:56.492843+00:00","0.0","-3.44"
"2025-03-01 06:53:56.543150+00:00","0.0","-3.55"
"2025-03-01 06:53:56.593583+00:00","0.0","-3.71"
"2025-03-01 06:53:56.643873+00:00","0.0","-3.82"
"2025-03-01 06:53:56.694286+00:00","0.0","-3.93"
"2025-03-01 06:53:56.745012+00:00","0.0","-4.09"
"2025-03-01 06:53:56.795380+00:00","0.0","-4.2"
"2025-03-01 06:53:56.855339+00:00","0.0","-4.36"
"2025-03-01 06:53:56.905552+00:00","0.0","-4.47"
"2025-03-01 06:53:56.965524+00:00","0.0","-4.58"
"2025-03-01 06:53:57.025323+00:00","0.0","-4.75"
"2025-03-01 06:53:57.075701+00:00","0.0","-4.85"
"2025-03-01 06:53:57.135555+00:00","0.0","-4.96"
"2025-03-01 06:53:57.186125+00:00","0.0","-5.12"
"2025-03-01 06:53:57.245838+00:00","0.0","-5.23"
"2025-03-01 06:53:57.296161+00:00","0.0","-5.4"
"2025-03-01 06:53:57.355776+00:00","0.0","-5.5"
"2025-03-01 06:53:57.406265+00:00","0.0","-5.62"
"2025-03-01 06:53:57.465778+00:00","0.0","-5.78"
"2025-03-01 06:53:57.516017+00:00","0.0","-5.89"
"2025-03-01 06:53:57.566082+00:00","0.0","-6.0"
"2025-03-01 06:53:57.616240+00:00","0.0","-6.16"
"2025-03-01 06:53:57.666355+00:00","0.0","-6.27"
"2025-03-01 06:53:57.726450+00:00","0.0","-6.43"
"2025-03-01 06:53:57.776575+00:00","0.0","-6.54"
"2025-03-01 06:53:57.826782+00:00","0.0","-6.65"
"2025-03-01 06:53:57.876971+00:00","0.0","-6.81"
"2025-03-01 06:53:57.936823+00:00","0.0","-6.92"
"2025-03-01 06:53:57.987102+00:00","0.0","-7.08"
"2025-03-01 06:53:58.047150+00:00","0.0","-7.2"
"2025-03-01 06:53:58.098238+00:00","0.0","-7.3"
"2025-03-01 06:53:58.157619+00:00","0.0","-7.47"
"2025-03-01 06:53:58.207896+00:00","0.0","-7.57"
"2025-03-01 06:53:58.258020+00:00","0.0","-7.68"
"2025-03-01 06:53:58.308106+00:00","0.0","-7.85"
"2025-03-01 06:53:58.367514+00:00","0.0","-7.95"
"2025-03-01 06:53:58.427375+00:00","0.0","-8.12"
"2025-03-01 06:53:58.486429+00:00","0.0","-8.23"
"2025-03-01 06:53:58.536659+00:00","0.0","-8.33"
"2025-03-01 06:53:58.596630+00:00","0.0","-8.5"
"2025-03-01 06:53:58.646892+00:00","0.0","-8.6"
"2025-03-01 06:53:58.707072+00:00","0.0","-8.71"
"2025-03-01 06:53:58.757330+00:00","0.0","-8.88"
"2025-03-01 06:53:58.818460+00:00","0.0","-8.98"
"2025-03-01 06:53:58.877480+00:00","0.0","-9.14"
"2025-03-01 06:53:58.927764+00:00","0.0","-9.25"
"2025-03-01 06:53:58.977876+00:00","0.0","-9.35"
"2025-03-01 06:53:59.028207+00:00","0.0","-9.51"
"2025-03-01 06:53:59.078336+00:00","0.0","-9.62"
"2025-03-01 06:53:59.158967+00:00","0.0","-9.78"
"2025-03-01 06:53:59.279166+00:00","0.0","-9.89"
"2025-03-01 06:53:59.399688+00:00","0.0","-10.0"
"2025-03-01 06:53:59.510011+00:00","0.0","-10.16"
"2025-03-01 06:53:59.630770+00:00","0.0","-10.27"
"2025-03-01 06:53:59.750869+00:00","0.0","-10.37"
"2025-03-01 06:53:59.861317+00:00","0.0","-10.53"
"2025-03-01 06:53:59.981525+00:00","0.0","-10.64"
"2025-03-01 06:54:00.091544+00:00","0.0","-10.8"
"2025-03-01 06:54:00.211643+00:00","0.0","-10.91"
"2025-03-01 06:54:00.331795+00:00","0.0","-11.02"
"2025-03-01 06:54:00.441882+00:00","0.0","-11.18"
"2025-03-01 06:54:00.570237+00:00","0.0","-11.29"
"2025-03-01 06:54:00.678732+00:00","0.0","-11.4"
"2025-03-01 06:54:00.798956+00:00","0.0","-11.55"
"2025-03-01 06:54:00.919465+00:00","0.0","-11.66"
"2025-03-01 06:54:01.033256+00:00","0.0","-11.82"
"2025-03-01 06:54:01.143561+00:00","0.0","-11.93"
"2025-03-01 06:54:01.263999+00:00","0.0","-12.04"
"2025-03-01 06:54:01.374348+00:00","0.0","-12.2"
"2025-03-01 06:54:01.494512+00:00","0.0","-12.31"
"2025-03-01 06:54:01.614798+00:00","0.0","-12.42"
"2025-03-01 06:54:01.725076+00:00","0.0","-12.58"
"2025-03-01 06:54:01.845424+00:00","0.0","-12.69"
"2025-03-01 06:54:01.959265+00:00","0.0","-12.85"
"2025-03-01 06:54:02.080106+00:00","0.0","-12.96"
"2025-03-01 06:54:02.201110+00:00","0.0","-13.07"
"2025-03-01 06:54:02.312040+00:00","0.0","-13.23"
"2025-03-01 06:54:02.433234+00:00","0.0","-13.34"
"2025-03-01 06:54:02.544365+00:00","0.0","-13.5"
"2025-03-01 06:54:02.665437+00:00","0.0","-13.61"
"2025-03-01 06:54:02.783004+00:00","0.0","-13.72"
"2025-03-01 06:54:02.892750+00:00","0.0","-13.88"
"2025-03-01 06:54:03.013543+00:00","0.0","-13.99"
"2025-03-01 06:54:03.134764+00:00","0.0","-14.1"
"2025-03-01 06:54:03.245718+00:00","0.0","-14.26"
"2025-03-01 06:54:03.366727+00:00","0.0","-14.37"
"2025-03-01 06:54:03.477330+00:00","0.0","-14.53"
"2025-03-01 06:54:03.597483+00:00","0.0","-14.64"
"2025-03-01 06:54:03.717904+00:00","0.0","-14.75"
"2025-03-01 06:54:03.829255+00:00","0.0","-14.92"
"2025-03-01 06:54:03.949836+00:00","0.0","-15.02"
"2025-03-01 06:54:04.059879+00:00","0.0","-15.13"
"2025-03-01 06:54:04.180456+00:00","0.0","-15.3"
"2025-03-01 06:54:04.300710+00:00","0.0","-15.4"
"2025-03-01 06:54:04.411150+00:00","0.0","-15.57"
"2025-03-01 06:54:04.531896+00:00","0.0","-15.68"
"2025-03-01 06:54:04.652252+00:00","0.0","-15.78"
"2025-03-01 06:54:04.762588+00:00","0.0","-15.95"
"2025-03-01 06:54:04.886300+00:00","0.0","-16.06"
"2025-03-01 06:54:04.991526+00:00","0.0","-16.22"
"2025-03-01 06:54:05.112014+00:00","0.0","-16.33"
"2025-03-01 06:54:05.233066+00:00","0.0","-16.44"
"2025-03-01 06:54:05.343392+00:00","0.0","-16.6"
"2025-03-01 06:54:05.463722+00:00","0.0","-16.71"
"2025-03-01 06:54:05.584073+00:00","0.0","-16.82"
"2025-03-01 06:54:05.694002+00:00","0.0","-16.98"
"2025-03-01 06:54:05.814653+00:00","0.0","-17.09"
"2025-03-01 06:54:05.934305+00:00","0.0","-17.26"
"2025-03-01 06:54:06.044469+00:00","0.0","-17.37"
"2025-03-01 06:54:06.164872+00:00","0.0","-17.48"
"2025-03-01 06:54:06.275460+00:00","0.0","-17.64"
"2025-03-01 06:54:06.395757+00:00","0.0","-17.75"
"2025-03-01 06:54:06.515917+00:00","0.0","-17.85"
"2025-03-01 06:54:06.626171+00:00","0.0","-18.01"
"2025-03-01 06:54:06.746902+00:00","0.0","-18.12"
"2025-03-01 06:54:06.867442+00:00","0.0","-18.28"
"2025-03-01 06:54:06.977312+00:00","0.0","-18.39"
"2025-03-01 06:54:07.101396+00:00","0.0","-18.5"
"2025-03-01 06:54:07.215518+00:00","0.0","-18.66"
"2025-03-01 06:54:07.336096+00:00","0.0","-18.77"
"2025-03-01 06:54:07.447853+00:00","0.0","-18.93"
"2025-03-01 06:54:07.559178+00:00","0.0","-19.03"
"2025-03-01 06:54:07.679995+00:00","0.0","-19.14"
"2025-03-01 06:54:07.790681+00:00","0.0","-19.3"
"2025-03-01 06:54:07.910987+00:00","0.0","-19.41"
"2025-03-01 06:54:08.031310+00:00","0.0","-19.52"
"2025-03-01 06:54:08.142496+00:00","0.0","-19.68"
"2025-03-01 06:54:08.263478+00:00","0.0","-19.79"
"2025-03-01 06:54:08.384052+00:00","0.0","-19.95"
"2025-03-01 06:54:08.494560+00:00","0.0","-20.06"
"2025-03-01 06:54:08.617574+00:00","0.0","-20.17"
"2025-03-01 06:54:08.725857+00:00","0.0","-20.33"
"2025-03-01 06:54:08.847234+00:00","0.0","-20.43"
"2025-03-01 06:54:08.968378+00:00","0.0","-20.54"
"2025-03-01 06:54:09.079268+00:00","0.0","-20.7"
"2025-03-01 06:54:09.201900+00:00","0.0","-20.81"
"2025-03-01 06:54:09.306938+00:00","0.0","-20.97"
"2025-03-01 06:54:09.427802+00:00","0.0","-21.08"
"2025-03-01 06:54:09.549168+00:00","0.0","-21.18"
"2025-03-01 06:54:09.660311+00:00","0.0","-21.34"
"2025-03-01 06:54:09.781577+00:00","0.0","-21.45"
"2025-03-01 06:54:09.892436+00:00","0.0","-21.61"
"2025-03-01 06:54:10.012728+00:00","0.0","-21.72"
"2025-03-01 06:54:10.132727+00:00","0.0","-21.83"
"2025-03-01 06:54:10.243860+00:00","0.0","-21.99"
"2025-03-01 06:54:10.363996+00:00","0.0","-22.1"
"2025-03-01 06:54:10.484656+00:00","0.0","-22.2"
"2025-03-01 06:54:10.596050+00:00","0.0","-22.36"
"2025-03-01 06:54:10.716725+00:00","0.0","-22.48"
"2025-03-01 06:54:10.827467+00:00","0.0","-22.64"
"2025-03-01 06:54:10.948167+00:00","0.0","-22.75"
"2025-03-01 06:54:11.068629+00:00","0.0","-22.85"
"2025-03-01 06:54:11.179723+00:00","0.0","-23.02"
"2025-03-01 06:54:11.300043+00:00","0.0","-23.12"
"2025-03-01 06:54:11.417491+00:00","0.0","-23.23"
"2025-03-01 06:54:11.527458+00:00","0.0","-23.39"
"2025-03-01 06:54:11.649235+00:00","0.0","-23.5"
"2025-03-01 06:54:11.759500+00:00","0.0","-23.66"
